hpix,l,b,"ASAS[13,16]","PS1[13,16]","Gaia[13,16]","ASAS[16,18]","PS1[16,18]","Gaia[16,18]","ASAS[18,22]","PS1[18,22]","Gaia[18,22]","ASAS_full","PS1_full","Gaia_full"
320,58.84615384615385,51.25580694880489,1.0,1.0,0.5,0.0,0.8,1.0,0.0,1.0,1.0,0.6666666666666667,0.9,0.8181818181818181
321,65.76923076923076,51.25580694880489,1.0,1.0,1.0,0.25,0.75,1.0,,,,0.6666666666666667,0.8,1.0
322,72.6923076923077,51.25580694880489,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.5,0.75,1.0
323,79.61538461538461,51.25580694880489,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6,0.75
324,86.53846153846155,51.25580694880489,1.0,1.0,0.6666666666666667,0.0,0.0,,,,,1.0,0.33333333333333337,0.8333333333333333
325,93.46153846153845,51.25580694880489,0.33333333333333337,1.0,0.6,0.0,1.0,1.0,0.0,0.0,,0.4,0.8333333333333333,0.7142857142857143
326,100.38461538461539,51.25580694880489,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.75,0.75
327,107.3076923076923,51.25580694880489,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,
328,114.23076923076924,51.25580694880489,,,0.0,0.0,1.0,1.0,0.0,0.0,,,0.33333333333333337,0.5
329,121.15384615384615,51.25580694880489,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.6666666666666667,0.2,1.0
330,128.0769230769231,51.25580694880489,0.33333333333333337,0.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.6,0.28571428571428575,1.0
331,135.0,51.25580694880489,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.33333333333333337,1.0
332,141.9230769230769,51.25580694880489,,,,,,,0.0,0.5,1.0,,0.5,1.0
333,148.84615384615384,51.25580694880489,0.5,1.0,1.0,,,,0.0,0.0,,0.5,0.6666666666666667,1.0
334,155.76923076923077,51.25580694880489,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
335,162.6923076923077,51.25580694880489,,,,,,,,,,,,0.0
336,169.6153846153846,51.25580694880489,,,,0.0,1.0,0.5,,,,,1.0,0.5
337,176.53846153846152,51.25580694880489,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
338,183.46153846153848,51.25580694880489,,,,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.6666666666666667,0.6
339,190.3846153846154,51.25580694880489,1.0,0.5,0.6666666666666667,,,,0.0,0.6666666666666667,1.0,1.0,0.6,0.8
340,197.3076923076923,51.25580694880489,,,0.0,1.0,1.0,1.0,0.0,0.5,0.33333333333333337,1.0,0.6666666666666667,0.4
341,204.23076923076923,51.25580694880489,,,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5
342,211.15384615384616,51.25580694880489,,,,,,,0.0,0.5,0.5,,0.5,0.33333333333333337
343,218.0769230769231,51.25580694880489,,,,0.0,1.0,0.5,,,0.0,0.0,1.0,0.33333333333333337
344,225.0,51.25580694880489,,,0.0,,,0.0,,,0.0,,,0.0
345,231.92307692307693,51.25580694880489,,,,,,0.0,,,,,,0.0
346,238.84615384615384,51.25580694880489,1.0,1.0,0.33333333333333337,0.0,1.0,0.33333333333333337,,,0.0,1.0,1.0,0.28571428571428575
347,245.76923076923077,51.25580694880489,,,0.0,,,0.0,,,0.0,,,0.0
348,252.69230769230768,51.25580694880489,1.0,0.5,1.0,0.33333333333333337,1.0,0.75,,,,0.75,0.8,0.8333333333333333
349,259.6153846153846,51.25580694880489,1.0,1.0,1.0,0.0,0.5,1.0,,,0.0,0.5,0.6666666666666667,0.5
350,266.53846153846155,51.25580694880489,1.0,0.33333333333333337,1.0,0.75,0.75,1.0,0.0,1.0,1.0,0.8571428571428571,0.6666666666666667,1.0
351,273.4615384615385,51.25580694880489,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.5555555555555556,1.0
352,280.3846153846154,51.25580694880489,1.0,1.0,0.7142857142857143,0.33333333333333337,1.0,1.0,0.0,1.0,1.0,0.8571428571428571,1.0,0.8181818181818181
353,287.3076923076923,51.25580694880489,,,0.0,0.0,0.5,0.5,0.0,1.0,0.5,,0.6666666666666667,0.4
354,294.2307692307692,51.25580694880489,1.0,1.0,0.5,0.25,0.75,0.75,0.0,0.75,1.0,0.5,0.8888888888888888,0.8888888888888888
355,301.15384615384613,51.25580694880489,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.6666666666666667,1.0,0.8333333333333333,0.8181818181818181,0.9090909090909091
356,308.0769230769231,51.25580694880489,,,0.0,,,0.0,,,,,,0.0
357,315.0,51.25580694880489,1.0,1.0,0.6666666666666667,0.5,0.5,1.0,0.0,0.5,1.0,0.75,0.6666666666666667,0.8333333333333333
358,321.9230769230769,51.25580694880489,1.0,1.0,0.4,0.33333333333333337,1.0,0.6,,,0.0,0.6666666666666667,1.0,0.45454545454545453
359,328.8461538461538,51.25580694880489,0.0,1.0,0.33333333333333337,,,,0.0,1.0,0.25,1.0,1.0,0.2727272727272727
360,335.7692307692308,51.25580694880489,1.0,1.0,0.33333333333333337,0.5,1.0,1.0,0.0,1.0,0.1,1.0,1.0,0.26666666666666666
361,342.69230769230774,51.25580694880489,0.5,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,1.0,0.375,0.5,0.625,0.3125
362,349.6153846153846,51.25580694880489,,,0.0,,,,0.0,1.0,0.35714285714285715,,1.0,0.33333333333333337
363,356.5384615384615,51.25580694880489,,,,0.0,0.0,,0.0,0.75,0.5,0.0,0.6,0.5
364,3.2142857142857144,48.141207794360284,0.2222222222222222,0.1111111111111111,0.14285714285714288,0.0,1.0,0.33333333333333337,0.0,0.6666666666666667,0.25,0.33333333333333337,0.3076923076923077,0.21428571428571427
365,9.642857142857142,48.141207794360284,1.0,0.6666666666666667,0.5,1.0,0.6666666666666667,1.0,,,0.0,1.0,0.6666666666666667,0.5454545454545454
366,16.071428571428573,48.141207794360284,1.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.8,0.625
367,22.5,48.141207794360284,1.0,1.0,0.5,0.5,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.6,0.42857142857142855
368,28.928571428571427,48.141207794360284,1.0,1.0,1.0,0.2,0.8,1.0,0.0,0.0,,1.0,0.75,1.0
369,35.357142857142854,48.141207794360284,1.0,1.0,0.25,0.33333333333333337,0.6666666666666667,1.0,,,,0.6666666666666667,0.75,0.5
370,41.78571428571429,48.141207794360284,0.5,0.5,1.0,0.33333333333333337,0.6666666666666667,1.0,0.0,1.0,1.0,0.6666666666666667,0.6666666666666667,1.0
371,48.21428571428571,48.141207794360284,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7
372,54.642857142857146,48.141207794360284,0.8,0.4,1.0,0.16666666666666669,0.5,0.6666666666666667,0.0,0.0,,0.625,0.4615384615384615,0.9
373,61.07142857142857,48.141207794360284,1.0,1.0,0.6666666666666667,0.5,1.0,0.6666666666666667,0.0,1.0,0.5,0.75,1.0,0.625
374,67.5,48.141207794360284,0.6666666666666667,0.6666666666666667,0.6,0.0,1.0,1.0,,,0.0,0.6666666666666667,0.75,0.4444444444444444
375,73.92857142857143,48.141207794360284,1.0,0.6666666666666667,1.0,0.33333333333333337,0.6666666666666667,1.0,0.0,0.5,1.0,0.6666666666666667,0.625,1.0
376,80.35714285714286,48.141207794360284,,,,0.5,1.0,1.0,,,,1.0,0.8,1.0
377,86.78571428571429,48.141207794360284,0.75,0.25,1.0,0.33333333333333337,1.0,1.0,,,,0.6666666666666667,0.5714285714285715,1.0
378,93.21428571428571,48.141207794360284,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.75
379,99.64285714285714,48.141207794360284,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.75
380,106.07142857142857,48.141207794360284,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,,0.75,0.8,0.8
381,112.5,48.141207794360284,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0
382,118.92857142857143,48.141207794360284,,,,0.0,0.5,1.0,,,,0.0,0.5,0.5
383,125.35714285714286,48.141207794360284,0.5,1.0,1.0,,,0.0,0.0,0.0,,0.5,0.5,0.6666666666666667
384,131.78571428571428,48.141207794360284,,,,,,,0.0,0.0,0.0,,0.0,0.0
385,138.21428571428572,48.141207794360284,,,,0.0,1.0,1.0,,,,,1.0,1.0
386,144.64285714285714,48.141207794360284,,,,,,,,,,,,
387,151.07142857142858,48.141207794360284,1.0,1.0,1.0,,,,0.0,0.0,,1.0,0.5,1.0
388,157.5,48.141207794360284,,,0.0,,,,,,,,,0.0
389,163.92857142857142,48.141207794360284,,,,,,,0.0,0.5,1.0,,0.5,0.5
390,170.35714285714286,48.141207794360284,0.5,1.0,0.6666666666666667,1.0,0.0,,0.0,1.0,1.0,0.6666666666666667,1.0,1.0
391,176.78571428571428,48.141207794360284,1.0,1.0,0.5,0.33333333333333337,0.33333333333333337,1.0,0.0,1.0,0.5,0.75,0.8,0.8
392,183.21428571428572,48.141207794360284,1.0,1.0,0.33333333333333337,0.0,1.0,1.0,0.0,0.75,1.0,1.0,0.8333333333333333,0.625
393,189.64285714285714,48.141207794360284,1.0,0.6666666666666667,0.75,1.0,1.0,1.0,0.0,0.6666666666666667,1.0,1.0,0.7142857142857143,0.8571428571428571
394,196.07142857142858,48.141207794360284,1.0,1.0,1.0,0.25,1.0,1.0,,,,0.5,1.0,1.0
395,202.5,48.141207794360284,,,,0.0,1.0,0.5,0.0,1.0,0.75,,1.0,0.6666666666666667
396,208.92857142857142,48.141207794360284,,,,,,0.0,,,0.0,,,0.0
397,215.35714285714286,48.141207794360284,,,,1.0,1.0,0.5,,,0.0,1.0,1.0,0.2
398,221.78571428571428,48.141207794360284,,,0.0,,,0.0,0.0,1.0,1.0,,1.0,0.33333333333333337
399,228.21428571428572,48.141207794360284,,,0.0,,,0.0,0.0,1.0,0.6,,1.0,0.375
400,234.6428571428571,48.141207794360284,1.0,1.0,1.0,,,,0.0,1.0,1.0,1.0,1.0,1.0
401,241.07142857142856,48.141207794360284,,,0.0,0.6666666666666667,0.6666666666666667,0.6,,,0.0,1.0,0.6666666666666667,0.3
402,247.50000000000003,48.141207794360284,,,0.0,0.0,0.5,0.25,,,0.0,,0.5,0.1111111111111111
403,253.92857142857144,48.141207794360284,1.0,0.0,0.5,0.0,1.0,0.6666666666666667,0.0,0.0,,1.0,0.5,0.5
404,260.35714285714283,48.141207794360284,,,0.0,0.0,1.0,0.6666666666666667,0.0,1.0,0.33333333333333337,,1.0,0.42857142857142855
405,266.78571428571433,48.141207794360284,1.0,1.0,1.0,0.33333333333333337,0.6666666666666667,1.0,0.0,0.5,1.0,1.0,0.6666666666666667,1.0
406,273.2142857142857,48.141207794360284,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.8,0.7142857142857143
407,279.6428571428571,48.141207794360284,0.33333333333333337,0.6666666666666667,1.0,0.0,1.0,1.0,0.0,0.8,1.0,0.25,0.8,1.0
408,286.0714285714286,48.141207794360284,1.0,1.0,1.0,0.16666666666666669,0.6666666666666667,1.0,0.0,1.0,1.0,0.75,0.7777777777777777,1.0
409,292.5,48.141207794360284,0.75,0.75,0.75,0.25,0.75,1.0,0.0,0.5,0.5,1.0,0.8181818181818181,0.8181818181818181
410,298.9285714285714,48.141207794360284,1.0,1.0,1.0,0.0,0.8,1.0,0.0,1.0,0.5,0.6666666666666667,0.8,0.9
411,305.3571428571429,48.141207794360284,1.0,1.0,0.25,0.28571428571428575,0.5714285714285715,1.0,,,,0.75,0.625,0.6666666666666667
412,311.7857142857143,48.141207794360284,1.0,1.0,0.5,1.0,0.0,0.5,,,0.0,1.0,0.5,0.28571428571428575
413,318.2142857142857,48.141207794360284,1.0,1.0,1.0,0.0,0.6666666666666667,0.5,0.0,1.0,0.33333333333333337,0.33333333333333337,0.8333333333333333,0.45454545454545453
414,324.64285714285717,48.141207794360284,,,0.0,0.0,0.6666666666666667,0.5,0.0,1.0,0.5,0.5,1.0,0.36363636363636365
415,331.07142857142856,48.141207794360284,1.0,0.5,0.6666666666666667,,,0.0,0.0,0.6666666666666667,0.2222222222222222,1.0,0.5,0.33333333333333337
416,337.5,48.141207794360284,1.0,0.5,0.4,0.33333333333333337,0.6666666666666667,1.0,0.0,1.0,0.28571428571428575,0.75,0.7142857142857143,0.4666666666666666
417,343.9285714285714,48.141207794360284,1.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.3076923076923077,1.0,1.0,0.35294117647058826
418,350.35714285714283,48.141207794360284,1.0,1.0,0.25,,,,0.0,0.5,0.125,1.0,0.6666666666666667,0.16666666666666669
419,356.78571428571433,48.141207794360284,,,,0.0,0.5,1.0,0.0,1.0,0.45454545454545453,,0.8571428571428571,0.5
420,3.0,44.993880150457116,,,0.0,0.0,0.8571428571428571,0.6,0.0,0.5,0.1111111111111111,0.0,0.7777777777777777,0.2692307692307692
421,9.0,44.993880150457116,0.6666666666666667,0.6666666666666667,0.75,0.0,0.33333333333333337,0.33333333333333337,,,0.0,0.5,0.5,0.4444444444444444
422,14.999999999999998,44.993880150457116,1.0,1.0,0.33333333333333337,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.4
423,21.0,44.993880150457116,1.0,0.8,0.8333333333333333,0.0,1.0,1.0,,,0.0,1.0,0.875,0.8
424,27.0,44.993880150457116,1.0,0.6,1.0,0.0,1.0,0.75,0.0,0.0,,0.8571428571428571,0.6,0.9
425,32.99999999999999,44.993880150457116,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.8571428571428571,0.7
426,39.00000000000001,44.993880150457116,0.5,0.0,0.33333333333333337,0.33333333333333337,0.6666666666666667,1.0,0.0,1.0,1.0,0.6,0.5714285714285715,0.8571428571428571
427,44.99999999999999,44.993880150457116,1.0,1.0,0.75,0.0,0.5,0.5,0.0,0.0,,1.0,0.8333333333333333,0.8333333333333333
428,51.0,44.993880150457116,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,,0.75,0.5714285714285715,1.0
429,57.0,44.993880150457116,1.0,0.5,0.5714285714285715,0.33333333333333337,0.8333333333333333,1.0,0.0,0.5,1.0,1.0,0.6666666666666667,0.7692307692307692
430,63.0,44.993880150457116,0.8,1.0,1.0,0.5,1.0,0.6666666666666667,0.0,1.0,0.5,0.8333333333333333,1.0,0.8
431,69.0,44.993880150457116,1.0,1.0,1.0,0.0,1.0,0.6666666666666667,0.0,1.0,1.0,1.0,1.0,0.8333333333333333
432,75.0,44.993880150457116,1.0,1.0,1.0,0.0,0.75,0.75,,,0.0,1.0,0.8333333333333333,0.7142857142857143
433,81.0,44.993880150457116,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666667,0.75,0.6
434,87.00000000000001,44.993880150457116,1.0,1.0,0.33333333333333337,0.0,1.0,0.6666666666666667,,,,1.0,1.0,0.5
435,92.99999999999999,44.993880150457116,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0
436,99.0,44.993880150457116,,,,,,,,,,,,
437,105.0,44.993880150457116,,,,0.0,0.0,,0.0,0.425,0.85,0.0,0.4146341463414634,0.85
438,111.0,44.993880150457116,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.5,1.0
439,117.0,44.993880150457116,,,0.0,0.0,0.5,1.0,,,,0.0,1.0,0.6666666666666667
440,122.99999999999999,44.993880150457116,,,,0.0,1.0,1.0,,,0.0,0.0,0.5,0.6666666666666667
441,129.0,44.993880150457116,,,0.0,0.0,1.0,1.0,,,,,1.0,0.5
442,135.0,44.993880150457116,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,,0.5,0.6666666666666667,0.5
443,141.0,44.993880150457116,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,1.0,1.0,0.6666666666666667
444,147.0,44.993880150457116,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0
445,153.0,44.993880150457116,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,,1.0,0.6666666666666667,0.6666666666666667
446,159.0,44.993880150457116,1.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,1.0
447,165.00000000000003,44.993880150457116,1.0,1.0,0.6666666666666667,0.33333333333333337,1.0,1.0,0.0,0.0,0.0,1.0,0.8333333333333333,0.7142857142857143
448,171.0,44.993880150457116,,,,,,,0.0,0.5,1.0,,0.5,1.0
449,177.0,44.993880150457116,,,0.0,0.0,0.33333333333333337,1.0,0.0,0.5,0.5,0.5,0.4,0.6
450,183.0,44.993880150457116,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.6666666666666667,0.6,1.0
451,189.0,44.993880150457116,1.0,0.0,1.0,,,0.0,0.0,0.75,1.0,1.0,0.8,0.8333333333333333
452,194.99999999999997,44.993880150457116,,,,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.75
453,201.0,44.993880150457116,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5
454,207.0,44.993880150457116,,,,,,,0.0,1.0,0.6666666666666667,,1.0,0.6666666666666667
455,213.0,44.993880150457116,,,0.0,0.0,1.0,0.75,,,0.0,,1.0,0.33333333333333337
456,219.0,44.993880150457116,1.0,1.0,0.33333333333333337,0.5,0.5,0.5,,,,1.0,0.6666666666666667,0.4
457,225.0,44.993880150457116,,,0.0,1.0,0.0,1.0,,,,1.0,0.0,0.5
458,230.99999999999997,44.993880150457116,,,0.0,0.5,1.0,0.4,,,0.0,0.5,1.0,0.2
459,237.00000000000003,44.993880150457116,1.0,1.0,0.33333333333333337,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.75,0.6
460,243.0,44.993880150457116,,,,1.0,1.0,0.5,0.0,0.5,0.2,1.0,0.6666666666666667,0.28571428571428575
461,249.00000000000003,44.993880150457116,1.0,1.0,0.5,,,,0.0,1.0,1.0,1.0,1.0,0.5
462,255.00000000000003,44.993880150457116,0.0,1.0,1.0,,,,,,0.0,0.0,1.0,0.33333333333333337
463,261.0,44.993880150457116,,,0.0,0.2,0.6,0.75,,,0.0,0.33333333333333337,0.6,0.42857142857142855
464,267.00000000000006,44.993880150457116,0.0,1.0,1.0,0.25,0.75,0.75,0.0,1.0,0.5,0.25,0.8333333333333333,0.625
465,273.0,44.993880150457116,0.6666666666666667,0.6666666666666667,1.0,0.0,1.0,0.6666666666666667,0.0,0.5,0.6666666666666667,0.5,0.6666666666666667,0.75
466,279.0,44.993880150457116,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.33333333333333337,0.0,0.8571428571428571,0.6666666666666667
467,285.00000000000006,44.993880150457116,0.6666666666666667,0.0,1.0,0.0,0.25,1.0,0.0,0.5,0.5,0.4,0.2222222222222222,0.6666666666666667
468,290.99999999999994,44.993880150457116,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.25,1.0,0.75,0.625,0.5555555555555556
469,297.0,44.993880150457116,,,0.0,0.6,0.6,0.75,0.0,0.6666666666666667,1.0,1.0,0.875,0.875
470,303.0,44.993880150457116,0.6666666666666667,0.6666666666666667,1.0,0.0,1.0,0.875,,,0.0,0.5,0.9,0.8333333333333333
471,308.99999999999994,44.993880150457116,,,0.0,0.5,1.0,0.6666666666666667,0.0,1.0,1.0,1.0,1.0,0.42857142857142855
